1525870305.46;{"value":"Result [2,4,8,13,16,26,52,104,208,35059,70118,140236,280472,455767,560944,911534,1823068,3646136]"}
1525870305.61;{"value":"Result [2,4,383,766,1532,3727,7454,14908,1427441,2854882]"}
1525870305.64;{"value":"Result [79,91573]"}
1525870305.71;{"value":"Result [5,277,1385,3301,16505,914377]"}
1525870305.77;{"value":"Result [3,17,19,51,57,323,969,1021,3063,17357,19399,52071,58197,329783]"}
1525870305.83;{"value":"Result [3,2104961]"}
1525870305.84;{"value":"Result [3,1759,1879,5277,5637,3305161]"}
1525870305.95;{"value":"Result [11,83,913,5827,64097,483641]"}
1525870305.96;{"value":"Result [2,4,5,10,20,25,50,100,1223,2446,4892,6115,12230,24460,30575,61150]"}
1525870306.04;{"value":"Result [3,2337359]"}
1525870306.21;{"value":"Result [167,173,223,28891,37241,38579]"}
1525870306.37;{"value":"Result [2,23,46,214789,429578,4940147]"}
1525870306.48;{"value":"Result [193,38189]"}
1525870306.48;{"value":"Result [2,4,269,538,1076,8803,17606,35212,2368007,4736014]"}
1525870306.59;{"value":"Result [2,97,194,16633,33266,1613401]"}
1525870306.6;{"value":"Result [2,3,4,6,8,9,12,18,24,36,72,101279,202558,303837,405116,607674,810232,911511,1215348,1823022,2430696,3646044]"}
1525870306.75;{"value":"Result [2,317,634,13721,27442,4349557]"}
1525870306.93;{"value":"Result [3,1972247]"}
1525870306.94;{"value":"Result [2,3,6,7,14,21,42,60217,120434,180651,361302,421519,843038,1264557]"}
1525870306.98;{"value":"Result []"}
1525870307.02;{"value":"Result [2,3,5,6,10,15,25,30,50,75,79,150,158,237,395,474,647,790,1185,1294,1941,1975,2370,3235,3882,3950,5925,6470,9705,11850,16175,19410,32350,48525,51113,97050,102226,153339,255565,306678,511130,766695,1277825,1533390,2555650,3833475]"}
1525870307.15;{"value":"Result [2,4,8,1179403,2358806,4717612]"}
1525870307.17;{"value":"Result [2,3,5,6,9,10,15,18,30,45,90,104681,209362,314043,523405,628086,942129,1046810,1570215,1884258,3140430,4710645]"}
1525870307.21;{"value":"Result [2,31,62,10253,20506,317843]"}
1525870307.22;{"value":"Result [3,5,13,15,39,65,195,23447,70341,117235,304811,351705,914433,1524055]"}
1525870307.29;{"value":"Result [2,4,839,1231,1678,2462,3356,4924,1032809,2065618]"}
1525870307.32;{"value":"Result []"}
1525870307.33;{"value":"Result []"}
1525870307.36;{"value":"Result [2,23,41,46,82,211,422,943,1886,4853,8651,9706,17302,198973]"}
1525870307.38;{"value":"Result []"}
1525870307.4;{"value":"Result [2,3,4,6,8,11,12,22,24,31,33,44,62,66,88,93,124,132,186,248,264,269,341,372,538,682,744,807,1023,1076,1364,1614,2046,2152,2728,2959,3228,4092,5918,6456,8184,8339,8877,11836,16678,17754,23672,25017,33356,35508,50034,66712,71016,91729,100068,183458,200136,275187,366916,550374,733832,1100748]"}
1525870307.4;{"value":"Result [2,3,6,29,58,87,149,174,239,298,447,478,717,894,1434,4321,6931,8642,12963,13862,20793,25926,35611,41586,71222,106833,213666,1032719,2065438,3098157]"}
1525870307.51;{"value":"Result []"}
1525870307.52;{"value":"Result [17,67,1139,1951,33167,130717]"}
1525870307.54;{"value":"Result [317,13697]"}
1525870307.56;{"value":"Result [3,17,51,58099,174297,987683]"}
1525870307.81;{"value":"Result [37,71,1871,2627,69227,132841]"}
1525870307.9;{"value":"Result [3,5,15,37,111,185,555,10181,30543,50905,152715,376697,1130091,1883485]"}
1525870307.9;{"value":"Result [3,67,197,199,201,591,597,13199,13333,39203,39597,39999,117609,2626601]"}
1525870307.93;{"value":"Result []"}
1525870307.98;{"value":"Result [3,9,854747,2564241]"}
1525870308.07;{"value":"Result [2,990923]"}
1525870308.15;{"value":"Result [2,4,5,7,10,14,20,28,35,37,70,74,140,148,185,259,370,419,518,740,838,1036,1295,1676,2095,2590,2933,4190,5180,5866,8380,11732,14665,15503,29330,31006,58660,62012,77515,108521,155030,217042,310060,434084,542605,1085210]"}
1525870308.17;{"value":"Result [2,41,82,109201,218402,4477241]"}
1525870308.38;{"value":"Result [7,11,77,121,847,4373,30611,48103,336721,529133]"}
1525870308.42;{"value":"Result [7,916049]"}
1525870308.5;{"value":"Result [2,3,4,6,12,29,58,87,116,174,348,26317,52634,78951,105268,157902,315804,763193,1526386,2289579,3052772,4579158]"}
1525870308.53;{"value":"Result [2,3,4,6,9,12,17,18,27,34,36,51,54,68,102,108,153,204,306,459,612,918,1061,1836,2122,3183,4244,6366,9549,12732,18037,19098,28647,36074,38196,54111,57294,72148,108222,114588,162333,216444,324666,486999,649332,973998]"}
1525870308.58;{"value":"Result [2,3,4,6,9,11,12,18,22,27,33,36,44,54,66,99,108,132,198,297,396,594,1188,7321,14642,21963,29284,43926,65889,80531,87852,131778,161062,197667,241593,263556,322124,395334,483186,724779,790668,966372,1449558,2174337,2899116,4348674]"}
1525870308.76;{"value":"Result [2,3,6,29,58,87,174,50551,101102,151653,303306,1465979,2931958,4397937]"}
1525870308.77;{"value":"Result [193,23117]"}
1525870308.81;{"value":"Result [3,277691]"}
1525870308.89;{"value":"Result [2,3,6,9,18,27,29,54,58,87,174,261,522,783,1566,2753,5506,8259,16518,24777,49554,74331,79837,148662,159674,239511,479022,718533,1437066,2155599]"}
1525870308.97;{"value":"Result [2,4,5,8,10,16,20,25,40,50,80,100,125,200,250,400,500,1000,2000,3877,7754,15508,19385,31016,38770,62032,77540,96925,155080,193850,310160,387700,484625,775400,969250,1550800,1938500,3877000]"}
1525870309.04;{"value":"Result []"}
1525870309.05;{"value":"Result [2,4,8,397,794,1588,2713,3176,5426,10852,21704,1077061,2154122,4308244]"}
1525870309.15;{"value":"Result [2,5,10,17,34,85,170,9413,18826,47065,94130,160021,320042,800105]"}
1525870309.16;{"value":"Result [5,25,277421,1387105]"}
1525870309.26;{"value":"Result []"}
1525870309.3;{"value":"Result [2,4,7,14,28,79531,159062,318124,556717,1113434]"}
1525870309.49;{"value":"Result [41,237053]"}
1525870309.52;{"value":"Result [3,11,33,15413,46239,169543]"}
1525870309.53;{"value":"Result [2,83,131,166,262,277,554,10873,21746,22991,36287,45982,72574,3011821]"}
1525870309.58;{"value":"Result [3,9,964981,2894943]"}
1525870309.76;{"value":"Result [1753,4931]"}
1525870309.79;{"value":"Result [2,5,7,10,14,35,70,79,158,395,553,733,790,1106,1466,2765,3665,5131,5530,7330,10262,25655,51310,57907,115814,289535,405349,579070,810698,2026745]"}
1525870309.79;{"value":"Result [29,43,67,109,1247,1943,2881,3161,4687,7303,83549,135923,211787,314029]"}
1525870309.9;{"value":"Result [3,466069]"}
1525870309.95;{"value":"Result [11,53,583,12269,134959,650257]"}
1525870309.95;{"value":"Result []"}
1525870309.97;{"value":"Result [3,911,1033,2733,3099,941063]"}
1525870310.02;{"value":"Result [3,131,393,2459,7377,322129]"}
1525870310.15;{"value":"Result [3,983,1187,2949,3561,1166821]"}
1525870310.22;{"value":"Result [79,77359]"}
1525870310.24;{"value":"Result [3,9,27,31,93,279,837,4583,13749,41247,123741,142073,426219,1278657]"}
1525870310.48;{"value":"Result [2,3,4,6,12,29,58,87,116,174,348,28429,56858,85287,113716,170574,341148,824441,1648882,2473323,3297764,4946646]"}
1525870310.52;{"value":"Result [2,3,4,6,12,424601,849202,1273803,1698404,2547606]"}
1525870310.54;{"value":"Result [2,19,38,259451,518902,4929569]"}
1525870310.56;{"value":"Result [2,4,5,8,10,20,40,197,394,571,788,985,1142,1576,1970,2284,2855,3940,4568,5710,7880,11420,22840,112487,224974,449948,562435,899896,1124870,2249740]"}
1525870310.82;{"value":"Result [2,4,8,487997,975994,1951988]"}
1525870310.86;{"value":"Result [2,4,5,10,20,179,181,358,362,716,724,895,905,1790,1810,3580,3620,32399,64798,129596,161995,323990]"}
1525870310.9;{"value":"Result [2,4,5,10,20,25,50,100,223,439,446,878,892,1115,1756,2195,2230,4390,4460,5575,8780,10975,11150,21950,22300,43900,97897,195794,391588,489485,978970,1957940,2447425,4894850]"}
1525870310.95;{"value":"Result [2,151,302,23827,47654,3597877]"}
1525870311.06;{"value":"Result [3,9,978091,2934273]"}
1525870311.08;{"value":"Result [2,4554941]"}
1525870311.29;{"value":"Result [3,5,15,383,947,1149,1915,2841,4735,5745,14205,362701,1088103,1813505]"}
1525870311.35;{"value":"Result [5,1560007]"}
1525870311.35;{"value":"Result [7,19,29,133,203,551,1259,3857,8813,23921,36511,167447,255577,693709]"}
1525870311.43;{"value":"Result [313,31147]"}
1525870311.49;{"value":"Result [3,43,129,5303,15909,228029]"}
1525870311.6;{"value":"Result [47,227,389,10669,18283,88303]"}
1525870311.61;{"value":"Result [2617,3719]"}
1525870311.66;{"value":"Result [2,3,4,6,8,12,13,24,26,39,52,78,104,156,312,15527,31054,46581,62108,93162,124216,186324,201851,372648,403702,605553,807404,1211106,1614808,2422212]"}
1525870311.82;{"value":"Result [13,169,21517,279721]"}
1525870311.85;{"value":"Result [5,17,85,131,655,787,2227,3935,11135,13379,66895,103097,515485,1752649]"}
1525870311.95;{"value":"Result [151,57493]"}
1525870312.01;{"value":"Result [2,4,8,652429,1304858,2609716]"}
1525870312.08;{"value":"Result [2,3,4,6,8,9,12,18,24,36,72,43669,87338,131007,174676,262014,349352,393021,524028,786042,1048056,1572084]"}
1525870312.12;{"value":"Result [2,17,34,137743,275486,2341631]"}
1525870312.15;{"value":"Result [5,59,295,33353,166765,1967827]"}
1525870312.18;{"value":"Result [3,5,9,15,25,45,59,75,103,177,225,295,309,515,531,885,927,1475,1545,2575,2655,4425,4635,6077,7725,13275,18231,23175,30385,54693,91155,151925,273465,455775]"}
1525870312.2;{"value":"Result [3,9,457981,1373943]"}
1525870312.4;{"value":"Result [2,3,6,7,14,21,42,101,202,303,606,707,919,1414,1838,2121,2757,4242,5514,6433,12866,19299,38598,92819,185638,278457,556914,649733,1299466,1949199]"}
1525870312.5;{"value":"Result [2,3,5,6,10,15,30,136351,272702,409053,681755,818106,1363510,2045265]"}
1525870312.56;{"value":"Result []"}
1525870312.69;{"value":"Result [37,59,2183,4561,168757,269099]"}
1525870312.73;{"value":"Result [2,3,5,6,7,10,14,15,21,30,35,42,70,105,210,13711,27422,41133,68555,82266,95977,137110,191954,205665,287931,411330,479885,575862,959770,1439655]"}
1525870312.8;{"value":"Result [2,3,6,31,62,93,186,51427,102854,154281,308562,1594237,3188474,4782711]"}
1525870312.84;{"value":"Result []"}
1525870312.87;{"value":"Result [7,49,50207,351449]"}
1525870313.01;{"value":"Result [3,9,29,87,261,28283,84849,254547,820207,2460621]"}
1525870313.15;{"value":"Result [7,764717]"}
1525870313.26;{"value":"Result [3,5,11,15,33,55,121,165,363,605,1815,5189,15567,25945,57079,77835,171237,285395,627869,856185,1883607,3139345]"}
1525870313.28;{"value":"Result []"}
1525870313.35;{"value":"Result [5,11,55,146369,731845,1610059]"}
1525870313.39;{"value":"Result [11,131,443,1441,4873,58033]"}
1525870313.41;{"value":"Result [2,239,478,8839,17678,2112521]"}
1525870313.51;{"value":"Result [2,5,10,25,50,149971,299942,749855,1499710,3749275]"}
1525870313.76;{"value":"Result [2,4,8,16,32,64,122323,244646,489292,978584,1957168,3914336]"}
1525870313.79;{"value":"Result [5,7,25,35,49,175,245,1225,7253,36265,50771,181325,253855,355397,1269275,1776985]"}
1525870313.98;{"value":"Result [2,4,2190173,4380346]"}
1525870314.06;{"value":"Result [7,763901]"}
1525870314.12;{"value":"Result [2,4,7,8,14,16,28,32,49,56,79,98,112,158,196,224,316,392,553,632,784,1106,1264,1568,2212,2528,3871,4424,6241,7742,8848,12482,15484,17696,24964,30968,43687,49928,61936,87374,99856,123872,174748,199712,305809,349496,611618,698992,1223236,1397984,2446472,4892944]"}
1525870314.12;{"value":"Result [3,73,219,45599,136797,3328727]"}
1525870314.18;{"value":"Result [2,3,6,13,26,39,78,22639,45278,67917,135834,294307,588614,882921]"}
1525870314.18;{"value":"Result [2,4,8,16,375787,751574,1503148,3006296]"}
1525870314.19;{"value":"Result [5,25,48487,242435]"}
1525870314.37;{"value":"Result [11,17,187,22853,251383,388501]"}
1525870314.4;{"value":"Result []"}
1525870314.48;{"value":"Result [2,3,6,770123,1540246,2310369]"}
1525870314.48;{"value":"Result [2,5,10,780401,1560802,3902005]"}
1525870314.74;{"value":"Result [3,5,15,25,75,112249,336747,561245,1683735,2806225]"}
1525870314.84;{"value":"Result [3,53,159,659,1977,2809,8427,34927,104781,1851131]"}
1525870314.84;{"value":"Result [2,13,26,31,62,403,806,1621,3242,21073,42146,50251,100502,653263]"}
1525870314.87;{"value":"Result [2,4,1886173,3772346]"}
1525870314.87;{"value":"Result [2,4,7,8,14,28,56,11959,23918,47836,83713,95672,167426,334852]"}
1525870314.9;{"value":"Result [2,3,4,6,7,11,12,14,21,22,28,33,42,44,66,77,84,132,154,231,308,462,924,7243,14486,21729,28972,43458,50701,79673,86916,101402,152103,159346,202804,239019,304206,318692,478038,557711,608412,956076,1115422,1673133,2230844,3346266]"}
1525870314.95;{"value":"Result [2,7,11,14,22,67,77,134,154,469,709,737,938,1418,1474,4963,5159,7799,9926,10318,15598,47503,54593,95006,109186,332521,522533,665042,1045066,3657731]"}
1525870315.0;{"value":"Result [3,5,15,17,25,51,75,85,255,425,1275,2207,6621,11035,33105,37519,55175,112557,165525,187595,562785,937975]"}
1525870315.02;{"value":"Result [7,373379]"}
1525870315.04;{"value":"Result [2,4,637073,1274146]"}
1525870315.18;{"value":"Result [3,9,257,771,1051,2313,3153,9459,270107,810321]"}
1525870315.19;{"value":"Result []"}
1525870315.24;{"value":"Result [2,5,10,13,25,26,50,65,130,169,325,338,617,650,845,1234,1690,3085,4225,6170,8021,8450,15425,16042,30850,40105,80210,104273,200525,208546,401050,521365,1042730,2606825]"}
1525870315.32;{"value":"Result [3,9,263,571,789,1713,2367,5139,150173,450519]"}
1525870315.39;{"value":"Result [157,7963]"}
1525870315.42;{"value":"Result [5,107,535,11783,58915,1260781]"}
1525870315.56;{"value":"Result [2,4,2117131,4234262]"}
1525870315.71;{"value":"Result [2,1439,1609,2878,3218,2315351]"}
1525870315.76;{"value":"Result [2,227,454,20983,41966,4763141]"}
1525870315.77;{"value":"Result [3,5,15,621521,1864563,3107605]"}
1525870316.03;{"value":"Result [137,151,269,20687,36853,40619]"}
1525870316.1;{"value":"Result [2,3,5,6,10,15,30,37,74,111,185,222,370,555,1110,8963,17926,26889,44815,53778,89630,134445,268890,331631,663262,994893,1658155,1989786,3316310,4974465]"}
1525870316.14;{"value":"Result [2,4,1437263,2874526]"}
1525870316.17;{"value":"Result [2,1113089]"}
1525870316.24;{"value":"Result [59,29033]"}
1525870316.25;{"value":"Result [7,187661]"}
1525870316.25;{"value":"Result [2,97,194,1187,2374,115139]"}
1525870316.26;{"value":"Result [3,5,9,15,45,215653,646959,1078265,1940877,3234795]"}
1525870316.32;{"value":"Result [2,3,4,5,6,8,10,12,15,16,17,20,24,30,34,40,48,51,60,68,80,85,102,120,136,170,204,240,255,272,340,408,510,680,816,1020,1360,1669,2040,3338,4080,5007,6676,8345,10014,13352,16690,20028,25035,26704,28373,33380,40056,50070,56746,66760,80112,85119,100140,113492,133520,141865,170238,200280,226984,283730,340476,400560,425595,453968,567460,680952,851190,1134920,1361904,1702380,2269840,3404760]"}
1525870316.46;{"value":"Result [3,7,13,21,39,43,91,129,181,273,301,543,559,903,1267,1677,2353,3801,3913,7059,7783,11739,16471,23349,49413,54481,101179,163443,303537,708253]"}
1525870316.47;{"value":"Result [2,4,8,733973,1467946,2935892]"}
1525870316.5;{"value":"Result [2,11,22,33457,66914,368027]"}
1525870316.55;{"value":"Result [2,3,5,6,10,15,30,41,82,123,205,246,410,615,1230,3307,6614,9921,16535,19842,33070,49605,99210,135587,271174,406761,677935,813522,1355870,2033805]"}
1525870316.58;{"value":"Result [173,10831]"}
1525870316.68;{"value":"Result [31,157,1567,4867,48577,246019]"}
1525870316.85;{"value":"Result [2,2376097]"}
1525870316.86;{"value":"Result [3,29,37,87,111,1073,3079,3219,9237,89291,113923,267873,341769,3303767]"}
1525870317.01;{"value":"Result [2,4,11,22,44,177421,354842,709684,1951631,3903262]"}
1525870317.13;{"value":"Result [71,71069]"}
1525870317.13;{"value":"Result [3,7,21,49,147,343,1029,1249,2401,3747,7203,8743,26229,61201,183603,428407,1285221,2998849]"}
1525870317.18;{"value":"Result [2,3,6,83,166,249,498,9029,18058,27087,54174,749407,1498814,2248221]"}
1525870317.23;{"value":"Result []"}
1525870317.24;{"value":"Result [3,5,9,15,45,42457,127371,212285,382113,636855]"}
1525870317.28;{"value":"Result [2,223,446,1123,2246,250429]"}
1525870317.45;{"value":"Result [2,7,14,79,158,553,1106,4793,9586,33551,67102,378647,757294,2650529]"}
1525870317.45;{"value":"Result [2,3,6,1130191,2260382,3390573]"}
1525870317.58;{"value":"Result [5,1376513]"}
1525870317.66;{"value":"Result [3,7,21,55871,167613,391097]"}
1525870317.68;{"value":"Result [47,4973]"}
1525870317.77;{"value":"Result [3,9,251,753,2259,3847,11541,34623,965597,2896791]"}
1525870317.87;{"value":"Result [3,9,13,39,117,199,401,597,1203,1791,2587,3609,5213,7761,15639,23283,46917,79799,239397,718191,1037387,3112161]"}
1525870317.89;{"value":"Result [13,630941]"}
1525870317.95;{"value":"Result [2,3,6,17,34,51,102,73529,147058,220587,441174,1249993,2499986,3749979]"}
1525870318.18;{"value":"Result [2,4,5,10,11,20,22,44,55,67,110,134,220,268,335,467,670,737,934,1340,1474,1868,2335,2948,3685,4670,5137,7370,9340,10274,14740,20548,25685,31289,51370,62578,102740,125156,156445,312890,344179,625780,688358,1376716,1720895,3441790]"}
1525870318.23;{"value":"Result [2,4,37,74,148,46933,93866,187732,1736521,3473042]"}
1525870318.24;{"value":"Result [2,3,6,897433,1794866,2692299]"}
1525870318.27;{"value":"Result [2,3,6,818689,1637378,2456067]"}
1525870318.32;{"value":"Result [2,3,4,5,6,7,10,12,14,15,20,21,23,25,28,30,35,42,46,50,60,69,70,75,84,92,100,105,109,115,138,140,150,161,175,210,218,230,276,300,322,327,345,350,420,436,460,483,525,545,575,644,654,690,700,763,805,966,1050,1090,1150,1308,1380,1526,1610,1635,1725,1932,2100,2180,2289,2300,2415,2507,2725,3052,3220,3270,3450,3815,4025,4578,4830,5014,5450,6540,6900,7521,7630,8050,8175,9156,9660,10028,10900,11445,12075,12535,15042,15260,16100,16350,17549,19075,22890,24150,25070,30084,32700,35098,37605,38150,45780,48300,50140,52647,57225,62675,70196,75210,76300,87745,105294,114450,125350,150420,175490,188025,210588,228900,250700,263235,350980,376050,438725,526470,752100,877450,1052940,1316175,1754900,2632350]"}
1525870318.4;{"value":"Result [2,11,22,211,422,587,1174,2321,4642,6457,12914,123857,247714,1362427]"}
1525870318.55;{"value":"Result [2,3,4,6,8,9,12,18,24,36,43,72,86,129,172,258,344,387,516,774,1032,1201,1548,2402,3096,3603,4804,7206,9608,10809,14412,21618,28824,43236,51643,86472,103286,154929,206572,309858,413144,464787,619716,929574,1239432,1859148]"}
1525870318.57;{"value":"Result [3,1446761]"}
1525870318.57;{"value":"Result [2,3,6,311,622,933,1866,2647,5294,7941,15882,823217,1646434,2469651]"}
1525870318.62;{"value":"Result [2,3,6,1079593,2159186,3238779]"}
1525870318.7;{"value":"Result [3,9,27,78157,234471,703413]"}
1525870318.81;{"value":"Result [3,13,39,95177,285531,1237301]"}
1525870318.81;{"value":"Result [2,11,13,22,26,31,62,143,286,341,403,682,806,4433]"}
1525870318.89;{"value":"Result [313,20749]"}
1525870318.93;{"value":"Result [1709,5393]"}
1525870318.97;{"value":"Result [2,3,4,6,12,13,26,39,52,71,78,142,156,213,284,419,426,838,852,923,1257,1676,1846,2514,2769,3692,5028,5447,5538,10894,11076,16341,21788,29749,32682,59498,65364,89247,118996,178494,356988,386737,773474,1160211,1546948,2320422]"}
1525870319.06;{"value":"Result [2,11,22,191,382,1447,2101,2894,4202,15917,31834,276377,552754,3040147]"}
1525870319.21;{"value":"Result [2,1272079]"}
1525870319.23;{"value":"Result [3,83,249,19867,59601,1648961]"}
1525870319.26;{"value":"Result [2,435881]"}
1525870319.32;{"value":"Result [2,3,6,1263547,2527094,3790641]"}
1525870319.35;{"value":"Result [3,5,7,15,21,35,49,105,147,245,735,9817,29451,49085,68719,147255,206157,343595,481033,1030785,1443099,2405165]"}
1525870319.42;{"value":"Result [2,29,58,50417,100834,1462093]"}
1525870319.49;{"value":"Result [3,9,937571,2812713]"}
1525870319.52;{"value":"Result [2,4,8,16,247067,494134,988268,1976536]"}
1525870319.7;{"value":"Result [3,11,33,181,543,1031,1991,3093,5973,11341,34023,186611,559833,2052721]"}
1525870319.95;{"value":"Result [2,3718877]"}
1525870320.0;{"value":"Result [2,3,5,6,10,15,30,315467,630934,946401,1577335,1892802,3154670,4732005]"}
1525870320.1;{"value":"Result [3,7,19,21,57,133,399,16057,48171,112399,305083,337197,915249,2135581]"}
1525870320.14;{"value":"Result []"}
1525870320.16;{"value":"Result [2,3,6,19,31,38,57,62,93,114,139,186,278,361,417,589,722,834,1083,1178,1767,2166,2641,3534,4309,5282,7923,8618,11191,12927,15846,22382,25854,33573,50179,67146,81871,100358,150537,163742,245613,301074,491226,1555549,3111098,4666647]"}
1525870320.26;{"value":"Result [2,3,4,5,6,8,9,10,12,15,16,17,18,20,24,30,32,34,36,40,45,48,51,60,64,68,72,80,85,90,96,97,102,120,128,136,144,153,160,170,180,192,194,204,240,255,272,288,291,306,320,340,360,384,388,408,480,485,510,544,576,582,612,640,680,720,765,776,816,873,960,970,1020,1088,1152,1164,1224,1360,1440,1455,1530,1552,1632,1649,1746,1920,1940,2040,2176,2328,2448,2720,2880,2910,3060,3104,3264,3298,3492,3880,4080,4365,4656,4896,4947,5440,5760,5820,6120,6208,6528,6596,6984,7760,8160,8245,8730,9312,9792,9894,10880,11640,12240,12416,13192,13968,14841,15520,16320,16490,17460,18624,19584,19788,23280,24480,24735,26384,27936,29682,31040,32640,32980,34920,37248,39576,46560,48960,49470,52768,55872,59364,62080,65960,69840,74205,79152,93120,97920,98940,105536,111744,118728,131920,139680,148410,158304,186240,197880,211072,237456,263840,279360,296820,316608,395760,474912,527680,558720,593640,633216,791520,949824,1055360,1187280,1583040,1899648,2374560,3166080,4749120]"}
1525870320.28;{"value":"Result [17,53,61,89,901,1037,1513,3233,4717,5429,54961,80189,92293,287737]"}
1525870320.36;{"value":"Result [17,97,1093,1649,18581,106021]"}
1525870320.53;{"value":"Result [2,4,13,26,52,199,398,796,883,1766,2587,3532,5174,10348,11479,22958,45916,175717,351434,702868,2284321,4568642]"}
1525870320.57;{"value":"Result [2,3,6,11,22,33,59,66,118,177,354,649,751,1298,1502,1947,2253,3894,4506,8261,16522,24783,44309,49566,88618,132927,265854,487399,974798,1462197]"}
1525870320.63;{"value":"Result [7,37,127,257,259,889,1799,4699,9509,32639,32893,66563,228473,1207643]"}
1525870320.72;{"value":"Result [2,5,10,229153,458306,1145765]"}
1525870320.76;{"value":"Result [2,4,5,8,10,16,20,40,80,103919,207838,415676,519595,831352,1039190,1662704,2078380,4156760]"}
1525870320.79;{"value":"Result [11,17,187,50207,552277,853519]"}
1525870320.88;{"value":"Result [3,13,39,154493,463479,2008409]"}
1525870320.93;{"value":"Result [2,1313339]"}
1525870320.96;{"value":"Result []"}
1525870321.02;{"value":"Result [7,363119]"}
1525870321.2;{"value":"Result [2,4552759]"}
1525870321.27;{"value":"Result [5,7,29,35,53,103,145,203,265,371,515,721,1015,1537,1855,2987,3605,5459,7685,10759,14935,20909,27295,38213,53795,104545,158311,191065,791555,1108177]"}
1525870321.27;{"value":"Result [7,1254661]"}
1525870321.47;{"value":"Result [5,1694809]"}
1525870321.49;{"value":"Result [7,694511]"}
1525870321.49;{"value":"Result [37,9239]"}
1525870321.54;{"value":"Result [2,521,1042,8123,16246,4232083]"}
1525870321.58;{"value":"Result [71,101,239,7171,16969,24139]"}
